mrr,map,ndcg,precision_at_1,precision_at_2,precision_at_3,precision_at_4,precision_at_5,precision_at_10,user_id,algorithm
1.0,0.9888888888888889,0.9971876401972103,1.0,1.0,1.0,1.0,1.0,0.9,25,SCSA-STATE_ART
0.2,0.2888888888888889,0.4899692203633839,0.0,0.0,0.0,0.0,0.2,0.3,26,SCSA-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,SCSA-STATE_ART
0.25,0.25,0.43067655807339306,0.0,0.0,0.0,0.25,0.2,0.1,28,SCSA-STATE_ART
1.0,0.5695767195767195,0.7852835896039293,1.0,0.5,0.3333333333333333,0.25,0.2,0.6,29,SCSA-STATE_ART
0.5,0.7031746031746031,0.798465881758476,0.0,0.5,0.6666666666666666,0.75,0.6,0.8,30,SCSA-STATE_ART
1.0,0.6095238095238095,0.8072467605676945,1.0,0.5,0.3333333333333333,0.25,0.4,0.3,31,SCSA-STATE_ART
0.3333333333333333,0.26666666666666666,0.48381288316677695,0.0,0.0,0.3333333333333333,0.25,0.2,0.2,32,SCSA-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,33,SCSA-STATE_ART
1.0,0.5634920634920635,0.7821154372211577,1.0,0.5,0.3333333333333333,0.25,0.2,0.5,34,SCSA-STATE_ART
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,SCSA-STATE_ART
1.0,0.88015873015873,0.9594516125393133,1.0,1.0,1.0,0.75,0.8,0.7,36,SCSA-STATE_ART
1.0,0.8041666666666667,0.9047172294870751,1.0,0.5,0.6666666666666666,0.75,0.8,0.4,37,SCSA-STATE_ART
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,38,SCSA-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39,SCSA-STATE_ART
1.0,0.7611111111111111,0.9052181617170642,1.0,1.0,0.6666666666666666,0.5,0.6,0.4,40,SCSA-STATE_ART
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,41,SCSA-STATE_ART
0.3333333333333333,0.43333333333333335,0.6084170171049966,0.0,0.0,0.3333333333333333,0.25,0.4,0.4,42,SCSA-STATE_ART
0.25,0.3416666666666666,0.5316900945208328,0.0,0.0,0.0,0.25,0.4,0.3,43,SCSA-STATE_ART
1.0,0.7155328798185941,0.858594026354055,1.0,0.5,0.3333333333333333,0.5,0.6,0.7,44,SCSA-STATE_ART
1.0,0.8523809523809524,0.9502262648327977,1.0,1.0,1.0,0.75,0.8,0.6,45,SCSA-STATE_ART
1.0,0.7142857142857142,0.8850504602968671,1.0,1.0,0.6666666666666666,0.5,0.4,0.5,46,SCSA-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,47,SCSA-STATE_ART
1.0,0.9379251700680271,0.9803771474638899,1.0,1.0,1.0,1.0,0.8,0.7,48,SCSA-STATE_ART
1.0,0.7961904761904762,0.9182162519778516,1.0,1.0,0.6666666666666666,0.5,0.6,0.5,49,SCSA-STATE_ART
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,50,SCSA-STATE_ART
1.0,0.7916666666666666,0.9134015924715543,1.0,1.0,0.6666666666666666,0.5,0.4,0.3,51,SCSA-STATE_ART
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,SCSA-STATE_ART
0.2,0.33819444444444446,0.5307430968653729,0.0,0.0,0.0,0.0,0.2,0.4,54,SCSA-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,SCSA-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57,SCSA-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58,SCSA-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,SCSA-STATE_ART
0.25,0.25,0.45749452618986164,0.0,0.0,0.0,0.25,0.2,0.2,61,SCSA-STATE_ART
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,SCSA-STATE_ART
1.0,0.7746031746031746,0.9103349017299518,1.0,1.0,0.6666666666666666,0.5,0.6,0.6,63,SCSA-STATE_ART
1.0,0.9583333333333334,0.9876712785649565,1.0,1.0,1.0,1.0,1.0,0.6,66,SCSA-STATE_ART
1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9,68,SCSA-STATE_ART
1.0,0.8333333333333334,0.9325210919548239,1.0,1.0,0.6666666666666666,0.5,0.4,0.3,70,SCSA-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,SCSA-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72,SCSA-STATE_ART
1.0,0.5277777777777778,0.7585866543655181,1.0,0.5,0.3333333333333333,0.25,0.2,0.3,73,SCSA-STATE_ART
1.0,0.9282627865961199,0.9770153702993121,1.0,1.0,1.0,1.0,0.8,0.9,74,SCSA-STATE_ART
0.25,0.3986111111111111,0.5757194387661255,0.0,0.0,0.0,0.25,0.4,0.4,76,SCSA-STATE_ART
1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9,77,SCSA-STATE_ART
1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2,78,SCSA-STATE_ART
1.0,0.8412257495590829,0.9196461703481418,1.0,0.5,0.6666666666666666,0.75,0.8,0.9,79,SCSA-STATE_ART
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,SCSA-STATE_ART
1.0,0.8541666666666666,0.9438661545147249,1.0,1.0,0.6666666666666666,0.75,0.6,0.4,1,SCSA-SCSA_PLUS
1.0,0.9861111111111112,0.9963488021549354,1.0,1.0,1.0,1.0,1.0,0.8,2,SCSA-SCSA_PLUS
0.2,0.225,0.430624116386567,0.0,0.0,0.0,0.0,0.2,0.2,3,SCSA-SCSA_PLUS
0.5,0.7345238095238096,0.7982650576674577,0.0,0.5,0.6666666666666666,0.75,0.8,0.6,4,SCSA-SCSA_PLUS
0.16666666666666666,0.18333333333333335,0.39564672360221187,0.0,0.0,0.0,0.0,0.0,0.2,5,SCSA-SCSA_PLUS
0.14285714285714285,0.17142857142857143,0.38162168437253385,0.0,0.0,0.0,0.0,0.0,0.2,6,SCSA-SCSA_PLUS
0.3333333333333333,0.3222222222222222,0.5374517914100283,0.0,0.0,0.3333333333333333,0.25,0.2,0.3,7,SCSA-SCSA_PLUS
1.0,0.8385912698412699,0.9424720919083772,1.0,1.0,1.0,0.75,0.6,0.8,8,SCSA-SCSA_PLUS
1.0,0.9821428571428571,0.9950883841893561,1.0,1.0,1.0,1.0,1.0,0.7,9,SCSA-SCSA_PLUS
0.3333333333333333,0.45846560846560847,0.6339823828545226,0.0,0.0,0.3333333333333333,0.25,0.2,0.6,10,SCSA-SCSA_PLUS
1.0,0.7041666666666666,0.8653082042236201,1.0,0.5,0.6666666666666666,0.5,0.6,0.6,11,SCSA-SCSA_PLUS
1.0,0.7327380952380952,0.8943854911728584,1.0,1.0,0.6666666666666666,0.5,0.6,0.6,12,SCSA-SCSA_PLUS
1.0,0.7470238095238095,0.8838242945899706,1.0,0.5,0.6666666666666666,0.75,0.6,0.4,13,SCSA-SCSA_PLUS
0.5,0.5953703703703704,0.7465703892530458,0.0,0.5,0.6666666666666666,0.75,0.6,0.6,15,SCSA-SCSA_PLUS
0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.25,0.2,0.1,16,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1,17,SCSA-SCSA_PLUS
0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.25,0.2,0.1,18,SCSA-SCSA_PLUS
1.0,0.8412257495590829,0.9196461703481418,1.0,0.5,0.6666666666666666,0.75,0.8,0.9,19,SCSA-SCSA_PLUS
1.0,0.6,0.7903864795495061,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,20,SCSA-SCSA_PLUS
0.2,0.2,0.38685280723454163,0.0,0.0,0.0,0.0,0.2,0.1,21,SCSA-SCSA_PLUS
1.0,0.7999999999999999,0.9045395669105326,1.0,0.5,0.6666666666666666,0.75,0.8,0.6,22,SCSA-SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,SCSA-SCSA_PLUS
0.5,0.5422222222222223,0.7149081258379462,0.0,0.5,0.6666666666666666,0.5,0.6,0.5,24,SCSA-SCSA_PLUS
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,25,SCSA-SCSA_PLUS
0.2,0.2888888888888889,0.4899692203633839,0.0,0.0,0.0,0.0,0.2,0.3,26,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27,SCSA-SCSA_PLUS
0.25,0.25,0.43067655807339306,0.0,0.0,0.0,0.25,0.2,0.1,28,SCSA-SCSA_PLUS
0.5,0.4862433862433862,0.6736020422840504,0.0,0.5,0.3333333333333333,0.25,0.2,0.6,29,SCSA-SCSA_PLUS
1.0,0.7972222222222223,0.9053568677805113,1.0,0.5,0.6666666666666666,0.75,0.8,0.8,30,SCSA-SCSA_PLUS
1.0,0.6095238095238095,0.8072467605676945,1.0,0.5,0.3333333333333333,0.25,0.4,0.3,31,SCSA-SCSA_PLUS
0.3333333333333333,0.26666666666666666,0.48381288316677695,0.0,0.0,0.3333333333333333,0.25,0.2,0.2,32,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,33,SCSA-SCSA_PLUS
0.5,0.4523809523809524,0.6528833873905147,0.0,0.5,0.3333333333333333,0.25,0.2,0.5,34,SCSA-SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,SCSA-SCSA_PLUS
1.0,0.9317956349206349,0.9782917460822231,1.0,1.0,1.0,1.0,0.8,0.8,36,SCSA-SCSA_PLUS
0.5,0.6791666666666667,0.7606395682357036,0.0,0.5,0.6666666666666666,0.75,0.8,0.4,37,SCSA-SCSA_PLUS
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,38,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39,SCSA-SCSA_PLUS
1.0,0.7611111111111111,0.9052181617170642,1.0,1.0,0.6666666666666666,0.5,0.6,0.4,40,SCSA-SCSA_PLUS
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,41,SCSA-SCSA_PLUS
0.3333333333333333,0.5011904761904762,0.6444638628256741,0.0,0.0,0.3333333333333333,0.5,0.6,0.4,42,SCSA-SCSA_PLUS
0.25,0.3416666666666666,0.5316900945208328,0.0,0.0,0.0,0.25,0.4,0.3,43,SCSA-SCSA_PLUS
0.5,0.6441043083900226,0.7571453504280035,0.0,0.5,0.3333333333333333,0.5,0.6,0.7,44,SCSA-SCSA_PLUS
1.0,0.8523809523809524,0.9502262648327977,1.0,1.0,1.0,0.75,0.8,0.6,45,SCSA-SCSA_PLUS
1.0,0.7253968253968253,0.8891085695884217,1.0,1.0,0.6666666666666666,0.5,0.4,0.5,46,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,47,SCSA-SCSA_PLUS
1.0,0.8954648526077096,0.9643632283499571,1.0,1.0,1.0,0.75,0.8,0.7,48,SCSA-SCSA_PLUS
1.0,0.7311111111111112,0.8934420750106609,1.0,1.0,0.6666666666666666,0.5,0.6,0.5,49,SCSA-SCSA_PLUS
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,50,SCSA-SCSA_PLUS
1.0,0.7222222222222222,0.8710785440003369,1.0,0.5,0.6666666666666666,0.5,0.4,0.3,51,SCSA-SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,SCSA-SCSA_PLUS
0.2,0.33819444444444446,0.5307430968653729,0.0,0.0,0.0,0.0,0.2,0.4,54,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,SCSA-SCSA_PLUS
0.16666666666666666,0.20833333333333331,0.41183384043543503,0.0,0.0,0.0,0.0,0.0,0.2,61,SCSA-SCSA_PLUS
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,SCSA-SCSA_PLUS
1.0,0.7996031746031745,0.923596074502359,1.0,1.0,0.6666666666666666,0.75,0.6,0.6,63,SCSA-SCSA_PLUS
1.0,0.9484126984126983,0.9838048780283076,1.0,1.0,1.0,1.0,0.8,0.6,66,SCSA-SCSA_PLUS
1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9,68,SCSA-SCSA_PLUS
1.0,0.8666666666666667,0.9469024295259745,1.0,1.0,0.6666666666666666,0.5,0.6,0.3,70,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72,SCSA-SCSA_PLUS
0.5,0.3611111111111111,0.5853898393086269,0.0,0.5,0.3333333333333333,0.25,0.2,0.3,73,SCSA-SCSA_PLUS
1.0,0.8782627865961199,0.9504206262110482,1.0,1.0,0.6666666666666666,0.75,0.8,0.9,74,SCSA-SCSA_PLUS
0.25,0.39464285714285713,0.5724250321999883,0.0,0.0,0.0,0.25,0.4,0.4,76,SCSA-SCSA_PLUS
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,77,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2,78,SCSA-SCSA_PLUS
1.0,0.8412257495590829,0.9196461703481418,1.0,0.5,0.6666666666666666,0.75,0.8,0.9,79,SCSA-SCSA_PLUS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,SCSA-SCSA_PLUS
1.0,0.7947278911564626,0.9262845298966466,1.0,1.0,1.0,0.75,0.6,0.7,1,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9,2,B1-STATE_ART-SCSA_PLUS_V3
0.125,0.1625,0.3706656904013186,0.0,0.0,0.0,0.0,0.0,0.2,3,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.7260912698412698,0.8631997506525686,1.0,0.5,0.3333333333333333,0.5,0.6,0.8,4,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.9888888888888889,0.9971876401972103,1.0,1.0,1.0,1.0,1.0,0.9,5,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.6537037037037037,0.836342044396525,1.0,0.5,0.3333333333333333,0.5,0.6,0.6,6,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.6518707482993197,0.8317144247565925,1.0,0.5,0.3333333333333333,0.5,0.4,0.7,7,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,B1-STATE_ART-SCSA_PLUS_V3
0.5,0.6535714285714285,0.7760784709829227,0.0,0.5,0.6666666666666666,0.75,0.6,0.7,9,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,B1-STATE_ART-SCSA_PLUS_V3
0.16666666666666666,0.3179563492063492,0.5098501619682683,0.0,0.0,0.0,0.0,0.0,0.4,11,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.8954648526077096,0.9643632283499571,1.0,1.0,1.0,0.75,0.8,0.7,12,B1-STATE_ART-SCSA_PLUS_V3
0.25,0.31666666666666665,0.519301112470348,0.0,0.0,0.0,0.25,0.4,0.3,13,B1-STATE_ART-SCSA_PLUS_V3
0.5,0.40277777777777773,0.6112833214150002,0.0,0.5,0.3333333333333333,0.25,0.2,0.3,15,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.6666666666666666,0.8315546295836225,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,16,B1-STATE_ART-SCSA_PLUS_V3
0.5,0.6635912698412698,0.7698461250098078,0.0,0.5,0.3333333333333333,0.5,0.6,0.8,17,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.625,0.8065735963827293,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,18,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.925,0.975788054854922,1.0,1.0,1.0,1.0,0.8,0.5,19,B1-STATE_ART-SCSA_PLUS_V3
0.25,0.4675925925925926,0.6292000639871788,0.0,0.0,0.0,0.25,0.4,0.6,20,B1-STATE_ART-SCSA_PLUS_V3
0.25,0.3194444444444444,0.5173087569496825,0.0,0.0,0.0,0.25,0.2,0.3,21,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.8412257495590829,0.9196461703481418,1.0,0.5,0.6666666666666666,0.75,0.8,0.9,22,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.6756802721088436,0.8507697982583751,1.0,0.5,0.6666666666666666,0.5,0.4,0.7,24,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9,25,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.7226190476190476,0.8748551918782664,1.0,0.5,0.6666666666666666,0.75,0.6,0.5,26,B1-STATE_ART-SCSA_PLUS_V3
0.5,0.7142857142857144,0.7996691307078325,0.0,0.5,0.6666666666666666,0.75,0.8,0.7,27,B1-STATE_ART-SCSA_PLUS_V3
0.2,0.28690476190476194,0.4860089900278708,0.0,0.0,0.0,0.0,0.2,0.3,28,B1-STATE_ART-SCSA_PLUS_V3
0.5,0.740702947845805,0.8078696883910291,0.0,0.5,0.6666666666666666,0.75,0.8,0.7,29,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.6726190476190477,0.8495981447350542,1.0,0.5,0.6666666666666666,0.5,0.4,0.5,30,B1-STATE_ART-SCSA_PLUS_V3
0.25,0.3986111111111111,0.5757194387661255,0.0,0.0,0.0,0.25,0.4,0.4,31,B1-STATE_ART-SCSA_PLUS_V3
0.25,0.29166666666666663,0.48247555939075504,0.0,0.0,0.0,0.25,0.2,0.2,32,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.7738095238095238,0.8971499994450844,1.0,0.5,0.6666666666666666,0.75,0.8,0.7,33,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.6,0.8159313210935148,1.0,0.5,0.6666666666666666,0.5,0.4,0.4,34,B1-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,36,B1-STATE_ART-SCSA_PLUS_V3
0.5,0.35,0.5640920940185894,0.0,0.5,0.3333333333333333,0.25,0.2,0.2,37,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38,B1-STATE_ART-SCSA_PLUS_V3
0.5,0.34074074074074073,0.5730008572581421,0.0,0.5,0.3333333333333333,0.25,0.2,0.3,39,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,40,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1,41,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.85,0.9447176050778178,1.0,1.0,1.0,0.75,0.6,0.4,42,B1-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,B1-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.3849206349206349,0.5818889925939541,0.0,0.0,0.3333333333333333,0.25,0.2,0.4,44,B1-STATE_ART-SCSA_PLUS_V3
0.14285714285714285,0.17142857142857143,0.38162168437253385,0.0,0.0,0.0,0.0,0.0,0.2,45,B1-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.4920634920634921,0.6516105520597925,0.0,0.0,0.3333333333333333,0.5,0.4,0.5,46,B1-STATE_ART-SCSA_PLUS_V3
0.5,0.7856701940035273,0.8328978515038055,0.0,0.5,0.6666666666666666,0.75,0.8,0.9,47,B1-STATE_ART-SCSA_PLUS_V3
0.5,0.3611111111111111,0.5853898393086269,0.0,0.5,0.3333333333333333,0.25,0.2,0.3,48,B1-STATE_ART-SCSA_PLUS_V3
0.5,0.5422222222222223,0.7149081258379462,0.0,0.5,0.6666666666666666,0.5,0.6,0.5,49,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.6444444444444445,0.8386421381000938,1.0,0.5,0.6666666666666666,0.5,0.4,0.5,50,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.8597505668934239,0.9453078548481746,1.0,1.0,0.6666666666666666,0.75,0.8,0.7,51,B1-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.6378306878306879,0.8294203610382852,1.0,0.5,0.3333333333333333,0.5,0.6,0.6,54,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,55,B1-STATE_ART-SCSA_PLUS_V3
0.5,0.4548611111111111,0.6550972241386397,0.0,0.5,0.3333333333333333,0.5,0.4,0.4,57,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.660515873015873,0.8374090800263443,1.0,0.5,0.3333333333333333,0.5,0.6,0.6,61,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6,0.3,63,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2,66,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68,B1-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.8917233560090703,0.9652102434192421,1.0,1.0,1.0,1.0,0.8,0.7,71,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.9067956349206349,0.9672068480996276,1.0,1.0,1.0,0.75,0.8,0.8,72,B1-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.4323809523809524,0.6188710001056428,0.0,0.0,0.3333333333333333,0.25,0.4,0.5,73,B1-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.594047619047619,0.7028046245779905,0.0,0.0,0.3333333333333333,0.5,0.6,0.6,74,B1-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.29166666666666663,0.5,0.0,0.0,0.3333333333333333,0.25,0.2,0.2,76,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.8010204081632653,0.906029422444528,1.0,0.5,0.6666666666666666,0.75,0.8,0.7,77,B1-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.6666666666666666,0.8477774488692931,1.0,0.5,0.6666666666666666,0.5,0.4,0.4,79,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.9282627865961199,0.9770153702993121,1.0,1.0,1.0,1.0,0.8,0.9,81,B1-STATE_ART-SCSA_PLUS_V3
1.0,0.7947278911564626,0.9262845298966466,1.0,1.0,1.0,0.75,0.6,0.7,1,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9,2,B1-SCSA_PLUS-SCSA_PLUS_V3
0.125,0.1625,0.3706656904013186,0.0,0.0,0.0,0.0,0.0,0.2,3,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7260912698412698,0.8631997506525686,1.0,0.5,0.3333333333333333,0.5,0.6,0.8,4,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9888888888888889,0.9971876401972103,1.0,1.0,1.0,1.0,1.0,0.9,5,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6537037037037037,0.836342044396525,1.0,0.5,0.3333333333333333,0.5,0.6,0.6,6,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6518707482993197,0.8317144247565925,1.0,0.5,0.3333333333333333,0.5,0.4,0.7,7,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,B1-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.6535714285714285,0.7760784709829227,0.0,0.5,0.6666666666666666,0.75,0.6,0.7,9,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,B1-SCSA_PLUS-SCSA_PLUS_V3
0.16666666666666666,0.3179563492063492,0.5098501619682683,0.0,0.0,0.0,0.0,0.0,0.4,11,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8954648526077096,0.9643632283499571,1.0,1.0,1.0,0.75,0.8,0.7,12,B1-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.31666666666666665,0.519301112470348,0.0,0.0,0.0,0.25,0.4,0.3,13,B1-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.40277777777777773,0.6112833214150002,0.0,0.5,0.3333333333333333,0.25,0.2,0.3,15,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6666666666666666,0.8315546295836225,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,16,B1-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.6635912698412698,0.7698461250098078,0.0,0.5,0.3333333333333333,0.5,0.6,0.8,17,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.625,0.8065735963827293,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,18,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.925,0.975788054854922,1.0,1.0,1.0,1.0,0.8,0.5,19,B1-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.4675925925925926,0.6292000639871788,0.0,0.0,0.0,0.25,0.4,0.6,20,B1-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.3194444444444444,0.5173087569496825,0.0,0.0,0.0,0.25,0.2,0.3,21,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8412257495590829,0.9196461703481418,1.0,0.5,0.6666666666666666,0.75,0.8,0.9,22,B1-SCSA_PLUS-SCSA_PLUS_V3
