id,item_id,user_who_published,user_id,ranking,rating,algorithm
177,1369418368554569728,225540697,42,9,1,B1
177,1363947240369229825,156516240,42,10,5,B1
176,1361692398867402752,34097876,42,1,5,CS
176,1242185573193768960,5391882,42,2,5,CS
176,1350632339206901761,37570179,42,3,2,CS
176,1369104826869506049,6527972,42,4,2,CS
176,1325114525104758784,5391882,42,5,1,CS
176,1356256641814065162,34097876,42,6,5,CS
176,1367351364477624321,156516240,42,7,5,CS
176,1316378741061320711,34097876,42,8,5,CS
176,1283200387101712384,600435408,42,9,1,CS
176,1364632186884939780,1305941,42,10,1,CS
174,1248277743118086144,5391882,42,1,2,SC
174,1367521202042933249,16573941,42,2,5,SC
174,1248251408333172738,5391882,42,3,2,SC
174,1367300793485828097,26585095,42,4,1,SC
174,1369075493753020420,17602896,42,5,2,SC
174,1369169111478005763,6527972,42,6,2,SC
174,1369075561981566976,17602896,42,7,2,SC
174,1364666742916583427,985916593065476096,42,8,5,SC
174,1368080635655450627,6527972,42,9,5,SC
174,1366443197166096385,26585095,42,10,5,SC
175,1367894335233142789,43192807,42,1,5,SCSA
175,1363941648812675075,43192807,42,2,5,SCSA
175,1367947939579006979,156516240,42,3,5,SCSA
175,1367946026674352134,156516240,42,4,5,SCSA
175,1354545532044075013,811377,42,5,2,SCSA
175,1367949455262060544,37570179,42,6,2,SCSA
175,1288988861092245505,600435408,42,7,1,SCSA
175,1367315410106736640,82652901,42,8,1,SCSA
175,1368286394792046596,82652901,42,9,1,SCSA
175,1369034842222985216,17220817,42,10,1,SCSA
181,1360638198573981696,79293791,43,1,2,B1
181,1367946423736537089,100220864,43,2,2,B1
181,1363548342832218116,314792669,43,3,2,B1
181,1367629682439454722,19263978,43,4,2,B1
181,1338944728969035776,34507480,43,5,2,B1
181,1336324934688116743,34507480,43,6,2,B1
181,1366208806535892995,21447363,43,7,2,B1
181,1357714688994390016,25365536,43,8,2,B1
181,1359185296382779393,18228898,43,9,2,B1
181,1354547483083329538,26565946,43,10,2,B1
180,1363674987626856448,21447363,43,1,2,CS
180,1334706123971162115,26565946,43,2,2,CS
180,1334724211689074688,34507480,43,3,2,CS
180,1316909183225286657,79293791,43,4,2,CS
180,1290389884927000582,79293791,43,5,2,CS
180,1359547910619344904,25365536,43,6,2,CS
180,1358058477785120769,79293791,43,7,2,CS
180,1349775316366090242,79293791,43,8,2,CS
180,1365178104310763520,100220864,43,9,2,CS
180,1332420899471990786,14230524,43,10,3,CS
178,1362083047785439239,34507480,43,1,5,SC
178,1368245651046207493,20346956,43,2,5,SC
178,1337020338916499463,17919972,43,3,5,SC
178,1331748997124534274,17919972,43,4,5,SC
178,1355167587638906880,23375688,43,5,5,SC
178,1294010972055592962,79293791,43,6,5,SC
178,1337021907464499204,17919972,43,7,5,SC
178,1350483251291451392,19373710,43,8,5,SC
178,1337022746824499203,17919972,43,9,5,SC
178,1334726779903168512,14230524,43,10,5,SC
179,1353502767352926208,23375688,43,1,5,SCSA
179,1351920546011893761,14230524,43,2,3,SCSA
179,1365416645624143873,14230524,43,3,3,SCSA
179,1337463904566456320,17919972,43,4,3,SCSA
179,1331744604891344896,17919972,43,5,3,SCSA
179,1368933410085945345,19263978,43,6,3,SCSA
179,1357375687967997959,25365536,43,7,3,SCSA
179,1358843515149504514,34507480,43,8,3,SCSA
179,1331741612402237443,17919972,43,9,5,SCSA
179,1358843677582401536,34507480,43,10,5,SCSA
308,1326208392923410432,715177919438577664,44,1,5,B1
308,1359863795586396168,27042513,44,2,3,B1
308,1369343506939019269,759251,44,3,3,B1
308,425668533293289472,2176998871,44,4,3,B1
308,1356685006916079616,47786101,44,5,2,B1
308,1287526789707776000,47786101,44,6,2,B1
308,1369041862414241800,14293310,44,7,3,B1
308,1258788139159613441,47786101,44,8,4,B1
308,1291859496826843137,72915722,44,9,4,B1
308,1253009440107720704,47786101,44,10,5,B1
307,1369546496165765121,28785486,44,1,3,CS
307,1369102305748992003,14293310,44,2,2,CS
307,1369609984468783107,14173315,44,3,3,CS
307,1369457998523949060,14173315,44,4,5,CS
307,1369434342053806090,759251,44,5,2,CS
307,1369449199343960065,807095,44,6,5,CS
307,1369377939381497859,14293310,44,7,5,CS
307,1370028580516732943,28785486,44,8,3,CS
307,1369332550347407367,14293310,44,9,5,CS
307,1369398802537476096,15012486,44,10,3,CS
305,1344689933978656771,1060978099146260480,44,1,5,SC
305,1369375444793954323,807095,44,2,5,SC
305,1317842770816602114,715177919438577664,44,3,5,SC
305,1369441796925886465,807095,44,4,5,SC
305,1369400194513723396,807095,44,5,5,SC
305,1354118501653483523,273181052,44,6,4,SC
305,1369048387815899139,14293310,44,7,5,SC
305,1283912982200631298,72915722,44,8,5,SC
305,1318667750408036352,72915722,44,9,5,SC
305,1369355243406954501,807095,44,10,5,SC
306,1364664823984779267,47786101,44,1,3,SCSA
306,1317810926133874689,27042513,44,2,5,SCSA
306,1283518830950510593,72915722,44,3,5,SCSA
306,1339525827118194689,1038082275689340928,44,4,5,SCSA
306,1303840025000509448,27042513,44,5,3,SCSA
306,1368217898095964166,75974281,44,6,5,SCSA
306,1291862297665626112,72915722,44,7,5,SCSA
306,1327398719789150214,27042513,44,8,5,SCSA
306,1368777274506571779,65184105,44,9,2,SCSA
306,1317811466339221509,27042513,44,10,4,SCSA
194,1338619251050115072,516464106,45,1,2,B1
194,1365659227256098816,68674747,45,2,3,B1
194,1361708535294255106,68674747,45,3,3,B1
194,1184016623394590721,93819292,45,4,4,B1
194,1310595678226219015,262230432,45,5,3,B1
194,1367430380463267844,556260847,45,6,3,B1
194,1344344721506885641,537951506,45,7,3,B1
194,1345706642080493568,353786894,45,8,3,B1
194,1327627598726377475,556260847,45,9,4,B1
194,1228653223269076992,214413743,45,10,3,B1
191,1358213026541834240,90057442,45,1,4,CS
191,1264644362731913216,115093611,45,2,5,CS
191,1269780932891774976,23119425,45,3,4,CS
191,1366899538502426633,56518880,45,4,5,CS
191,1335107635767439361,56518880,45,5,4,CS
191,1359267423346716677,19798578,45,6,4,CS
191,1330308453508800527,232010910,45,7,3,CS
191,1174371887159242752,23119425,45,8,4,CS
191,1179754999171047425,23119425,45,9,5,CS
191,1353755766625234944,140845817,45,10,5,CS
183,1242106541999783936,93819292,45,1,4,SC
183,1368932010971004931,1638021792,45,2,5,SC
183,1327954760251662337,213969309,45,3,5,SC
183,1303249708169613313,65468720,45,4,5,SC
183,1362360519626227713,556260847,45,5,4,SC
183,1308393354120421376,318967677,45,6,5,SC
183,1241401189721350145,93819292,45,7,3,SC
183,1368909409775149064,96951800,45,8,4,SC
183,1324374402750767104,140845817,45,9,5,SC
183,1367462925250818061,34613288,45,10,4,SC
184,1351283213403095045,213969309,45,1,5,SCSA
184,1328417466272321537,213969309,45,2,5,SCSA
184,1340409077751566338,353786894,45,3,3,SCSA
184,1167050866521780224,93819292,45,4,3,SCSA
184,1350843455128399879,556260847,45,5,3,SCSA
184,1319402828285108225,140845817,45,6,5,SCSA
184,1334044250942676993,353786894,45,7,4,SCSA
184,1234157609395146753,214413743,45,8,3,SCSA
184,1367971795790397440,68674747,45,9,5,SCSA
184,1319343716801236992,140845817,45,10,5,SCSA
192,1369038985188831234,19407053,46,1,3,B1
192,1368923387532369922,19407053,46,2,3,B1
192,1369482917248970754,28785486,46,3,3,B1
192,1369343506939019269,759251,46,4,3,B1
192,1368856158010810369,15808647,46,5,5,B1
192,1369590734672760836,15808647,46,6,4,B1
192,1368835740529000449,15808647,46,7,4,B1
192,1369619151506071561,16973333,46,8,3,B1
192,1369552733536219138,1344951,46,9,4,B1
192,1369483145129713665,15012486,46,10,4,B1
190,1369432600448745472,87818409,46,1,3,CS
190,1369593103208886276,5988062,46,2,3,CS
190,1369121138861891587,14293310,46,3,2,CS
190,1369440894961786880,1367531,46,4,4,CS
190,1368340015001042945,1367531,46,5,4,CS
190,1369551925285449729,87818409,46,6,3,CS
190,1369596392834932746,16973333,46,7,4,CS
190,1369332242410049546,5988062,46,8,5,CS
190,1369106243755900928,14293310,46,9,3,CS
190,1369498268011552768,807095,46,10,3,CS
182,1369311531360518146,2735591,46,1,5,SC
182,1369405604595400711,2735591,46,2,5,SC
182,1369375444793954323,807095,46,3,5,SC
182,1362776603047165957,621583,46,4,5,SC
182,1369298875719311360,2735591,46,5,5,SC
182,1369441796925886465,807095,46,6,5,SC
182,1369400194513723396,807095,46,7,5,SC
182,1369326799709212680,2735591,46,8,5,SC
182,1369048387815899139,14293310,46,9,4,SC
182,1369355243406954501,807095,46,10,2,SC
186,1369315042236174343,2735591,46,1,3,SCSA
186,1369395335769038849,14800270,46,2,3,SCSA
186,1369458171467591683,1344951,46,3,4,SCSA
186,1369441382973272064,759251,46,4,4,SCSA
186,1368622654870192131,15808647,46,5,3,SCSA
186,1369226601972563972,15808647,46,6,3,SCSA
186,1369015794248671233,19407053,46,7,3,SCSA
186,1369438033892806663,15808647,46,8,4,SCSA
186,1369619124318580736,15808647,46,9,4,SCSA
186,1369495249417101312,28785486,46,10,4,SCSA
189,1367557867260289032,19583545,47,1,5,B1
189,1368577180557406208,22910295,47,2,5,B1
189,1360638198573981696,79293791,47,3,2,B1
189,1368116641360384005,452155423,47,4,5,B1
189,1367500677002452992,3001704118,47,5,5,B1
189,1368241591299760129,2941994339,47,6,5,B1
189,1369007428696743936,22910295,47,7,5,B1
189,1369359775230812163,67358777,47,8,5,B1
189,1368157353695121412,22910295,47,9,5,B1
189,1368982192194519043,22910295,47,10,5,B1
188,1367862841907294209,34613288,47,1,5,CS
188,1368234120082554894,773069256,47,2,5,CS
188,1349775316366090242,79293791,47,3,3,CS
188,1368174374247923712,34613288,47,4,5,CS
188,1368487188724350976,558797310,47,5,5,CS
188,1369411191316025345,14800270,47,6,5,CS
188,1369276490832023555,2735591,47,7,5,CS
188,1369397637267488772,20562637,47,8,5,CS
188,1369347272975282184,15110357,47,9,5,CS
188,1369391021642158086,624413,47,10,5,CS
185,1368932010971004931,1638021792,47,1,5,SC
185,1369311531360518146,2735591,47,2,5,SC
185,1362083047785439239,34507480,47,3,5,SC
185,1337020338916499463,17919972,47,4,5,SC
185,1369405604595400711,2735591,47,5,5,SC
185,1331748997124534274,17919972,47,6,5,SC
185,1369298875719311360,2735591,47,7,5,SC
185,1355167587638906880,23375688,47,8,1,SC
185,1294010972055592962,79293791,47,9,5,SC
185,1337021907464499204,17919972,47,10,5,SC
187,1337022746824499203,17919972,47,1,5,SCSA
187,1353502767352926208,23375688,47,2,5,SCSA
187,1351920546011893761,14230524,47,3,5,SCSA
187,1365416645624143873,14230524,47,4,5,SCSA
187,1337463904566456320,17919972,47,5,5,SCSA
187,1331744604891344896,17919972,47,6,5,SCSA
187,1357375687967997959,25365536,47,7,1,SCSA
187,1358843515149504514,34507480,47,8,5,SCSA
187,1331741612402237443,17919972,47,9,5,SCSA
187,1358843677582401536,34507480,47,10,5,SCSA
197,1369559064485715968,14293310,48,1,5,B1
197,1344756801242357768,74177227,48,2,5,B1
197,1369453000570310660,807095,48,3,5,B1
197,1253046974389067776,275575393,48,4,1,B1
197,1299377724415500293,74177227,48,5,3,B1
197,956689717608595456,46467162,48,6,2,B1
197,1367487878259957765,101871654,48,7,2,B1
197,1054037653379670016,46467162,48,8,2,B1
197,1349071385360887808,63525135,48,9,3,B1
197,1334986629560344579,155320577,48,10,2,B1
196,1369321844449361921,5988062,48,1,5,CS
196,1369294887481450502,14293310,48,2,5,CS
196,1369460712054153219,14173315,48,3,5,CS
196,1369517501248372738,14293310,48,4,5,CS
196,1369456184554569731,28785486,48,5,5,CS
196,1369592804683419651,87818409,48,6,5,CS
196,1369528480627650560,807095,48,7,5,CS
196,1369489233153515523,28785486,48,8,5,CS
196,1369570003729649671,759251,48,9,5,CS
196,1369570221162459143,87818409,48,10,5,CS
193,1322257618178609153,63525135,48,1,4,SC
193,1369297616245231638,101871654,48,2,4,SC
193,1369311531360518146,2735591,48,3,5,SC
193,1369054744786989056,101871654,48,4,4,SC
193,1368610152081985537,101871654,48,5,4,SC
193,1322257265496334336,63525135,48,6,5,SC
193,1369405604595400711,2735591,48,7,5,SC
193,1294355303329341442,74177227,48,8,5,SC
193,1325738196374876161,63525135,48,9,5,SC
193,1369375444793954323,807095,48,10,5,SC
195,1369441796925886465,807095,48,1,5,SCSA
195,1299756201509613568,46467162,48,2,3,SCSA
195,1363181398908141579,155320577,48,3,3,SCSA
195,1368271872002035713,101871654,48,4,4,SCSA
195,1368177229285502976,101871654,48,5,4,SCSA
195,1368300490895818755,101871654,48,6,4,SCSA
195,1347166067995660290,23695888,48,7,2,SCSA
195,1369367452661014538,101871654,48,8,4,SCSA
195,1368494502336475136,101871654,48,9,4,SCSA
195,1325498916847153153,63525135,48,10,5,SCSA
333,1357749874645749765,140845817,49,1,5,B1
333,1366842371724476422,134209832,49,2,1,B1
333,1344756801242357768,74177227,49,3,1,B1
333,1320101239363809280,65468720,49,4,1,B1
333,1253046974389067776,275575393,49,5,5,B1
333,956689717608595456,46467162,49,6,2,B1
333,1299377724415500293,74177227,49,7,2,B1
333,1310279026741841922,368815525,49,8,5,B1
333,1301614505823141888,310463188,49,9,5,B1
333,1187825368067117057,19798578,49,10,5,B1
331,1306044998408904704,232010910,49,1,5,CS
331,1259322582949679104,65468720,49,2,5,CS
331,1368669282452840452,6446742,49,3,2,CS
331,1334926517722378242,232010910,49,4,3,CS
331,1316050559518949376,140845817,49,5,5,CS
331,1271193376147177472,310463188,49,6,5,CS
331,1183046883347841024,23119425,49,7,5,CS
331,1273665566763433984,310463188,49,8,5,CS
331,1368483092252401666,56518880,49,9,5,CS
331,1184552999428866048,23119425,49,10,5,CS
329,1368932010971004931,1638021792,49,1,5,SC
329,1322257618178609153,63525135,49,2,2,SC
329,1369297616245231638,101871654,49,3,5,SC
329,1369054744786989056,101871654,49,4,5,SC
329,1368610152081985537,101871654,49,5,5,SC
329,1322257265496334336,63525135,49,6,3,SC
329,1294355303329341442,74177227,49,7,5,SC
329,1325738196374876161,63525135,49,8,1,SC
329,1303249708169613313,65468720,49,9,2,SC
329,1368271872002035713,101871654,49,10,5,SC
330,1368932010971004931,1638021792,49,1,5,SCSA
330,1322257618178609153,63525135,49,2,5,SCSA
330,1299756201509613568,46467162,49,3,1,SCSA
330,1324374402750767104,140845817,49,4,5,SCSA
330,1369297616245231638,101871654,49,5,1,SCSA
330,1363181398908141579,155320577,49,6,1,SCSA
330,1369054744786989056,101871654,49,7,2,SCSA
330,1368271872002035713,101871654,49,8,5,SCSA
330,1322257265496334336,63525135,49,9,2,SCSA
330,1368177229285502976,101871654,49,10,5,SCSA
204,1369343506939019269,759251,50,1,5,B1
204,1326208392923410432,715177919438577664,50,2,3,B1
204,1369621841204088832,28785486,50,3,3,B1
204,1369434342053806090,759251,50,4,3,B1
204,1356659266732650498,273181052,50,5,5,B1
204,1369614780676399108,87818409,50,6,3,B1
204,1368939918727278599,3001704118,50,7,5,B1
204,1367491019277799427,19583545,50,8,5,B1
204,1342500356316667904,1060978099146260480,50,9,3,B1
204,1369597995499593729,16973333,50,10,4,B1
202,1369430517381267460,87818409,50,1,3,CS
202,1369425009303822344,759251,50,2,4,CS
202,1369617901678964736,16973333,50,3,3,CS
202,1369559628183445504,16973333,50,4,3,CS
202,1369266567423397891,1367531,50,5,4,CS
202,1369189230489001991,14293310,50,6,4,CS
202,1369596898127077379,14293310,50,7,2,CS
202,1369469059427893249,759251,50,8,4,CS
202,1368697794417065992,1367531,50,9,4,CS
202,1369569992732250114,16973333,50,10,4,CS
199,1368932010971004931,1638021792,50,1,5,SC
199,1344689933978656771,1060978099146260480,50,2,5,SC
199,1369375444793954323,807095,50,3,4,SC
199,1317842770816602114,715177919438577664,50,4,5,SC
199,1368909409775149064,96951800,50,5,5,SC
199,1367462925250818061,34613288,50,6,5,SC
199,1369441796925886465,807095,50,7,5,SC
199,1369400194513723396,807095,50,8,4,SC
199,1354118501653483523,273181052,50,9,4,SC
199,1369048387815899139,14293310,50,10,5,SC
201,1339525827118194689,1038082275689340928,50,1,4,SCSA
201,1368777274506571779,65184105,50,2,5,SCSA
201,1369355243406954501,807095,50,3,4,SCSA
201,1361046993158692866,1232061287301074945,50,4,5,SCSA
201,1362196066431627265,1232061287301074945,50,5,4,SCSA
201,1367113993815547906,34613288,50,6,5,SCSA
201,1368561200754270210,19583545,50,7,5,SCSA
201,1364697022847209478,1232061287301074945,50,8,5,SCSA
201,1368760443498532864,65184105,50,9,5,SCSA
201,1367497561645457427,19583545,50,10,3,SCSA
342,1326208392923410432,715177919438577664,51,1,5,B1
342,1369362392749121542,17602896,51,2,1,B1
342,1293138169832103936,1288485038,51,3,2,B1
342,1356659266732650498,273181052,51,4,5,B1
342,1344946472618344448,1288485038,51,5,5,B1
342,1367214902624980995,16573941,51,6,5,B1
342,1338474408743215106,1288485038,51,7,5,B1
342,1298591876963078146,1288485038,51,8,5,B1
342,1189330936300756992,180463340,51,9,5,B1
342,1366963364975452162,82652901,51,10,2,B1
339,1366768521854656512,82652901,51,1,5,CS
339,1315366562069700616,203162990,51,2,2,CS
339,1368747076528578560,65184105,51,3,3,CS
339,1327280720084164608,1288485038,51,4,3,CS
339,1367197078829506565,16573941,51,5,5,CS
339,1330194382914514949,1205974434,51,6,5,CS
339,1368751184434040836,65184105,51,7,3,CS
339,1366830686498217984,18256664,51,8,5,CS
339,1369056709117808640,17220817,51,9,5,CS
339,1328413175620964353,715177919438577664,51,10,5,CS
337,1367521202042933249,16573941,51,1,5,SC
337,1344689933978656771,1060978099146260480,51,2,1,SC
337,1367300793485828097,26585095,51,3,1,SC
337,1369075493753020420,17602896,51,4,2,SC
337,1369075561981566976,17602896,51,5,2,SC
337,1364666742916583427,985916593065476096,51,6,5,SC
337,1366443197166096385,26585095,51,7,5,SC
337,1354545532044075013,811377,51,8,1,SC
337,1317842770816602114,715177919438577664,51,9,5,SC
337,1367237010608431106,16573941,51,10,5,SC
338,1367894335233142789,43192807,51,1,1,SCSA
338,1363941648812675075,43192807,51,2,1,SCSA
338,1354118501653483523,273181052,51,3,5,SCSA
338,1367315410106736640,82652901,51,4,1,SCSA
338,1368286394792046596,82652901,51,5,1,SCSA
338,1369034842222985216,17220817,51,6,1,SCSA
338,1364321423901085698,180505807,51,7,1,SCSA
338,1339525827118194689,1038082275689340928,51,8,5,SCSA
338,1368984433026596867,13058772,51,9,1,SCSA
338,1369017812165881859,16573941,51,10,5,SCSA
219,1367323565008154630,82652901,53,1,1,B1
219,1367244848978227201,18256664,53,2,1,B1
219,1368652673935933450,985916593065476096,53,3,1,B1
219,1369040473008996353,17220817,53,4,3,B1
219,1369025685893738496,18256664,53,5,1,B1
219,1305204600228573184,203162990,53,6,1,B1
219,1368239051979943936,18256664,53,7,1,B1
219,1366247302843621377,26585095,53,8,2,B1
219,1368561876972494852,17602896,53,9,1,B1
219,1366458502986694658,26585095,53,10,1,B1
217,1367212776641359872,82652901,53,1,1,CS
217,1361767244125110275,43192807,53,2,1,CS
217,1365708399791505416,43192807,53,3,1,CS
217,1366209721124839425,17602896,53,4,2,CS
217,1367243228701892609,15635604,53,5,1,CS
217,1369459006129930241,26585095,53,6,1,CS
217,1366827740175896578,18256664,53,7,1,CS
217,1367912923641737216,15635604,53,8,1,CS
217,1369050447797907460,17220817,53,9,1,CS
217,1368614821147598851,43192807,53,10,1,CS
213,1367521202042933249,16573941,53,1,1,SC
213,1369325020258983936,24742040,53,2,2,SC
213,1365315820080009221,821102114,53,3,2,SC
213,1367300793485828097,26585095,53,4,1,SC
213,1369075493753020420,17602896,53,5,4,SC
213,1369075561981566976,17602896,53,6,4,SC
213,1364666742916583427,985916593065476096,53,7,1,SC
213,1366443197166096385,26585095,53,8,1,SC
213,1354545532044075013,811377,53,9,1,SC
213,1367237010608431106,16573941,53,10,1,SC
215,1367894335233142789,43192807,53,1,1,SCSA
215,1364607745270423556,821102114,53,2,1,SCSA
215,1363941648812675075,43192807,53,3,1,SCSA
215,1365327872643260420,821102114,53,4,1,SCSA
215,1337077938076979205,821102114,53,5,1,SCSA
215,1369383214062665731,24742040,53,6,1,SCSA
215,1336793663792406530,821102114,53,7,1,SCSA
215,1367315410106736640,82652901,53,8,1,SCSA
215,1368286394792046596,82652901,53,9,1,SCSA
215,1369034842222985216,17220817,53,10,1,SCSA
220,1368976123896336389,18256664,54,1,5,B1
220,1369362392749121542,17602896,54,2,5,B1
220,1326208392923410432,715177919438577664,54,3,5,B1
220,1356659266732650498,273181052,54,4,5,B1
220,1273919207038693376,1288485038,54,5,5,B1
220,1368970511175151620,18256664,54,6,5,B1
220,1366963364975452162,82652901,54,7,1,B1
220,1368971556320206848,16573941,54,8,2,B1
220,1367212796631416832,82652901,54,9,2,B1
220,1362454325876969478,43192807,54,10,1,B1
218,1369050447797907460,17220817,54,1,2,CS
218,1367243228701892609,15635604,54,2,5,CS
218,1368614821147598851,43192807,54,3,1,CS
218,1366425498226593793,82652901,54,4,3,CS
218,1277164459446931456,1288485038,54,5,2,CS
218,1369459006129930241,26585095,54,6,2,CS
218,1367532286359445510,43192807,54,7,2,CS
218,1326615477037142016,203162990,54,8,2,CS
218,1367548427370786816,26585095,54,9,5,CS
218,1367837304509915140,82652901,54,10,5,CS
214,1367521202042933249,16573941,54,1,5,SC
214,1344689933978656771,1060978099146260480,54,2,4,SC
214,1367300793485828097,26585095,54,3,3,SC
214,1369075493753020420,17602896,54,4,3,SC
214,1369075561981566976,17602896,54,5,3,SC
214,1364666742916583427,985916593065476096,54,6,3,SC
214,1366443197166096385,26585095,54,7,5,SC
214,1354545532044075013,811377,54,8,3,SC
214,1317842770816602114,715177919438577664,54,9,5,SC
214,1367237010608431106,16573941,54,10,3,SC
216,1367894335233142789,43192807,54,1,2,SCSA
216,1363941648812675075,43192807,54,2,2,SCSA
216,1354118501653483523,273181052,54,3,4,SCSA
216,1367315410106736640,82652901,54,4,2,SCSA
216,1368286394792046596,82652901,54,5,4,SCSA
216,1369034842222985216,17220817,54,6,4,SCSA
216,1364321423901085698,180505807,54,7,4,SCSA
216,1339525827118194689,1038082275689340928,54,8,3,SCSA
216,1368984433026596867,13058772,54,9,3,SCSA
216,1369017812165881859,16573941,54,10,3,SCSA
224,956689717608595456,46467162,55,1,5,B1
224,1367479945686093825,19263978,55,2,5,B1
224,1367225773166190592,19077044,55,3,5,B1
224,1368607626494308354,16727749,55,4,5,B1
224,1368715397415964674,15900167,55,5,3,B1
224,1368753671568322564,20265254,55,6,4,B1
224,1366946573528100864,20346956,55,7,4,B1
224,1310279026741841922,368815525,55,8,4,B1
224,1367170047081402380,16727749,55,9,4,B1
224,1367245903472558081,19263978,55,10,5,B1
223,1366604627689496580,19263978,55,1,5,CS
223,1251269832122777600,46467162,55,2,5,CS
223,1369343726611529728,15900167,55,3,5,CS
223,1367266920689459202,16212685,55,4,5,CS
223,1366585340849491972,19077044,55,5,5,CS
223,1367862841907294209,34613288,55,6,5,CS
223,1299755874915942401,46467162,55,7,5,CS
223,1368174374247923712,34613288,55,8,5,CS
223,1367288053547626496,16201775,55,9,5,CS
223,1367842722678247427,134209832,55,10,5,CS
221,1368932010971004931,1638021792,55,1,5,SC
221,1322257618178609153,63525135,55,2,5,SC
221,1369297616245231638,101871654,55,3,4,SC
221,1369054744786989056,101871654,55,4,4,SC
221,1368245651046207493,20346956,55,5,4,SC
221,1368610152081985537,101871654,55,6,4,SC
221,1322257265496334336,63525135,55,7,4,SC
221,1294355303329341442,74177227,55,8,4,SC
221,1325738196374876161,63525135,55,9,4,SC
221,1368271872002035713,101871654,55,10,4,SC
222,1299756201509613568,46467162,55,1,5,SCSA
222,1363181398908141579,155320577,55,2,5,SCSA
222,1368177229285502976,101871654,55,3,5,SCSA
222,1368300490895818755,101871654,55,4,5,SCSA
222,1347166067995660290,23695888,55,5,5,SCSA
222,1369367452661014538,101871654,55,6,5,SCSA
222,1368494502336475136,101871654,55,7,5,SCSA
222,1325498916847153153,63525135,55,8,5,SCSA
222,1368933410085945345,19263978,55,9,5,SCSA
222,1346121159134343168,23695888,55,10,5,SCSA
360,1369038985188831234,19407053,57,1,4,B1
360,1368923387532369922,19407053,57,2,4,B1
360,762025473794867200,1543669128,57,3,3,B1
360,1291098932987269128,395305090,57,4,3,B1
360,1323309743218282496,155659213,57,5,3,B1
360,1337159750644080645,240664869,57,6,3,B1
360,1339313549626273793,847238528,57,7,3,B1
360,1217178366597570560,1561168178,57,8,2,B1
360,1325467261239431170,155659213,57,9,5,B1
360,1257063194687832064,2396677714,57,10,5,B1
359,1369407674366976007,5988062,57,1,1,CS
359,1369595394045444097,16973333,57,2,3,CS
359,1369560664142970881,14173315,57,3,4,CS
359,1369569728541425667,14173315,57,4,4,CS
359,1369563665867898882,16973333,57,5,4,CS
359,1369423783086460937,28785486,57,6,3,CS
359,1369433577339957248,87818409,57,7,4,CS
359,1369335967618904068,759251,57,8,3,CS
359,1369572554969583617,16973333,57,9,3,CS
359,1368935548694519808,1367531,57,10,3,CS
357,1300884239626522624,2157651508,57,1,5,SC
357,1369311531360518146,2735591,57,2,5,SC
357,1351483359244005376,847238528,57,3,5,SC
357,1369405604595400711,2735591,57,4,5,SC
357,1369375444793954323,807095,57,5,5,SC
357,1369298875719311360,2735591,57,6,5,SC
357,1369441796925886465,807095,57,7,5,SC
357,1369400194513723396,807095,57,8,5,SC
357,1286599815967776768,395305090,57,9,5,SC
357,1369326799709212680,2735591,57,10,5,SC
358,1247840496569012225,1543669128,57,1,4,SCSA
358,1369315042236174343,2735591,57,2,4,SCSA
358,764216312134590466,1543669128,57,3,4,SCSA
358,1319651956579762176,847238528,57,4,5,SCSA
358,1291094964185825281,395305090,57,5,5,SCSA
358,1296511004063473667,395305090,57,6,5,SCSA
358,1369395335769038849,14800270,57,7,4,SCSA
358,1238211420388569088,1561168178,57,8,5,SCSA
358,1365047360934526982,847238528,57,9,4,SCSA
358,1070275243552489472,1561168178,57,10,4,SCSA
228,1367128088832745476,82652901,58,1,5,B1
228,1368614821147598851,43192807,58,2,5,B1
228,1369339704588570624,43192807,58,3,5,B1
228,1369015063705612288,16573941,58,4,5,B1
228,1300100975793901569,203162990,58,5,5,B1
228,1366234614650478594,17602896,58,6,5,B1
228,1366239727402196996,17602896,58,7,5,B1
228,1362945064209575938,985916593065476096,58,8,5,B1
228,1360680119854104582,43192807,58,9,5,B1
228,1315366562069700616,203162990,58,10,5,B1
227,1364274434111062018,621583,58,1,5,CS
227,1362410505365839874,621583,58,2,5,CS
227,1365979945470582784,21887420,58,3,5,CS
227,1365436528865005568,43192807,58,4,5,CS
227,1360763643135070209,43192807,58,5,3,CS
227,1361311529392623617,53372965,58,6,5,CS
227,1367536592617959425,36184220,58,7,5,CS
227,1366889537616498688,82652901,58,8,3,CS
227,1369090194847186944,14885549,58,9,4,CS
227,1367973079624876035,24016767,58,10,5,CS
225,1349377838722519040,19110632,58,1,5,SC
225,1349380288783253504,19110632,58,2,5,SC
225,1367521202042933249,16573941,58,3,5,SC
225,1367300793485828097,26585095,58,4,5,SC
225,1369075493753020420,17602896,58,5,5,SC
225,1369075561981566976,17602896,58,6,5,SC
225,1364666742916583427,985916593065476096,58,7,5,SC
225,1366443197166096385,26585095,58,8,5,SC
225,1362776603047165957,621583,58,9,5,SC
225,1367237010608431106,16573941,58,10,5,SC
226,1367894335233142789,43192807,58,1,5,SCSA
226,1363941648812675075,43192807,58,2,5,SCSA
226,1367315410106736640,82652901,58,3,5,SCSA
226,1368286394792046596,82652901,58,4,5,SCSA
226,1369034842222985216,17220817,58,5,5,SCSA
226,1369017812165881859,16573941,58,6,5,SCSA
226,1367604109113655297,16573941,58,7,5,SCSA
226,1367930915733835777,43192807,58,8,4,SCSA
226,1367912923641737216,15635604,58,9,5,SCSA
